Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Bolivia,BOL,1986,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,226.326555186213
Bolivia,BOL,1985,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,235.965764702857
Bolivia,BOL,1984,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,243.398938022894
Bolivia,BOL,1983,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,245.24073598241
Bolivia,BOL,1982,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,256.061393585471
Bolivia,BOL,1981,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,257.468059779464
Bolivia,BOL,1980,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,245.533001093959
Bolivia,BOL,1979,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,230.160673816684
Bolivia,BOL,1978,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,220.925295455788
Bolivia,BOL,1977,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,210.255641859723
Bolivia,BOL,1976,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,194.235855977062
Bolivia,BOL,1975,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,184.524146678011
Bolivia,BOL,1974,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,177.004365377628
Bolivia,BOL,1973,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,169.443199869659
Bolivia,BOL,1972,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,169.757078661889
Bolivia,BOL,1971,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,161.897024119674
Bolivia,BOL,2022,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,798.293220052314
Bolivia,BOL,2021,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,757.863166521587
Bolivia,BOL,2020,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,657.745469205531
Bolivia,BOL,2019,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,795.54274549867
Bolivia,BOL,2018,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,803.127890554365
Bolivia,BOL,2017,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,800.888183667631
Bolivia,BOL,2016,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,778.965230116872
Bolivia,BOL,2015,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,748.85994552389
Bolivia,BOL,2014,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,757.547132518494
Bolivia,BOL,2013,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,699.363675306555
Bolivia,BOL,2012,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,703.763401801031
Bolivia,BOL,2011,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,660.399933602591
Bolivia,BOL,2010,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,625.49842839535
Bolivia,BOL,2009,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,586.284286067628
Bolivia,BOL,2008,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,572.261293056089
Bolivia,BOL,2007,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,570.3375548833
Bolivia,BOL,2006,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,568.36995826632
Bolivia,BOL,2005,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,567.496536227946
Bolivia,BOL,2004,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,523.192178579792
Bolivia,BOL,2003,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,524.19320800163
Bolivia,BOL,2002,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,520.021917040091
Bolivia,BOL,2001,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,444.570211427174
Bolivia,BOL,2000,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,424.497392990293
Bolivia,BOL,1999,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,536.548837322983
Bolivia,BOL,1998,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,557.889760775457
Bolivia,BOL,1997,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,560.060715697775
Bolivia,BOL,1996,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,520.943557851368
Bolivia,BOL,1995,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,474.617697341087
Bolivia,BOL,1994,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,430.219973488726
Bolivia,BOL,1993,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,396.453818977116
Bolivia,BOL,1992,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,377.234087378018
Bolivia,BOL,1991,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,363.520178605686
Bolivia,BOL,1990,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,360.663520476773
Bolivia,BOL,1989,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,351.881314842119
Bolivia,BOL,1988,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,337.393797213023
Bolivia,BOL,1987,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,329.798651018908
Bolivia,BOL,1986,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,363.55644939877
Bolivia,BOL,1985,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,392.762209942513
Bolivia,BOL,1984,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,406.309556329423
Bolivia,BOL,1983,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,416.231749242974
Bolivia,BOL,1982,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,448.326611375573
Bolivia,BOL,1981,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,435.797808770184
Bolivia,BOL,1980,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,424.472902811301
Bolivia,BOL,1979,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,367.655925420838
Bolivia,BOL,1978,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,341.590295129669
Bolivia,BOL,1977,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,322.429536474613
Bolivia,BOL,1976,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,308.543752339962
Bolivia,BOL,1975,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,288.207641830067
Bolivia,BOL,1974,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,254.443078362759
Bolivia,BOL,1973,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,243.014337501527
Bolivia,BOL,1972,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,234.991912064584
Bolivia,BOL,1971,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,217.418330407116
Bolivia,BOL,2017,Time to obtain an electrical connection (days),IC.ELC.DURS,30.03066063
Bolivia,BOL,2010,Time to obtain an electrical connection (days),IC.ELC.DURS,21.22020531
Bolivia,BOL,2006,Time to obtain an electrical connection (days),IC.ELC.DURS,15.22884464
Bolivia,BOL,2017,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,36.96278763
Bolivia,BOL,2010,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,27.76519203
Bolivia,BOL,2006,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,22.24474907
Bolivia,BOL,2017,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,0
Bolivia,BOL,2010,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,0
Bolivia,BOL,2006,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,0
Bolivia,BOL,2008,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,20000000
Bolivia,BOL,2007,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,63800000
Bolivia,BOL,2006,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,53500000
Bolivia,BOL,2005,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,126700000
Bolivia,BOL,2004,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,25900000
Bolivia,BOL,2003,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,29100000
Bolivia,BOL,2002,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,474000000
Bolivia,BOL,2001,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,64400000
Bolivia,BOL,2000,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,164300000
Bolivia,BOL,1999,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,126700000
Bolivia,BOL,1998,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2281600000
Bolivia,BOL,1997,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,169100000
Bolivia,BOL,1995,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,252400000
Bolivia,BOL,2021,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1832029713.73709
Bolivia,BOL,2020,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,122143936.874688
Bolivia,BOL,2019,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,178731859.681359
Bolivia,BOL,2018,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,368229301.983614
Bolivia,BOL,2017,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,670097569.067398
Bolivia,BOL,2016,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,187307196.860534
Bolivia,BOL,2015,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,38950126.5567585
Bolivia,BOL,2014,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,545455007.569165
Bolivia,BOL,2013,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,586065576.031034
Bolivia,BOL,2012,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,642101469.345267
Bolivia,BOL,2011,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,903386161.962628
Bolivia,BOL,2010,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,474051283.155808
Bolivia,BOL,2009,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,212056779.886596
Bolivia,BOL,2008,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,415405005.575919
Bolivia,BOL,2007,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,436593522.45407
Bolivia,BOL,2006,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,311889888.536487
Bolivia,BOL,2005,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,62603156.0820733
Bolivia,BOL,2004,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,33990610.9110435
Bolivia,BOL,2003,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,13288644.9552989
Bolivia,BOL,2002,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,17276845.8742607
Bolivia,BOL,2001,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,6828815.40170968
Bolivia,BOL,2000,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,17166443.4713861
Bolivia,BOL,1999,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,12845738.5588781
Bolivia,BOL,1998,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,11587850.2227903
Bolivia,BOL,1997,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,78371018.6496004
Bolivia,BOL,1996,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,81624575.6729892
Bolivia,BOL,1995,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,103347650.644061
Bolivia,BOL,1994,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,76022230.3974101
Bolivia,BOL,1993,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,13862675.021921
Bolivia,BOL,1992,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,37916973.0604512
Bolivia,BOL,1991,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,41558203.8629465
Bolivia,BOL,1990,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,77667500.8130556
Bolivia,BOL,1989,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,99949883.9468813
Bolivia,BOL,1988,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,62264328.8200949
Bolivia,BOL,1987,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,7901993.8783977
Bolivia,BOL,1986,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1168240.37487177
Bolivia,BOL,1985,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,11427227.9843217
Bolivia,BOL,1984,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,24883272.8571486
Bolivia,BOL,1983,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,33532354.8908367
Bolivia,BOL,1982,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,29004476.1748952
Bolivia,BOL,1981,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,43547764.5362416
Bolivia,BOL,1980,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,122631281.904643
Bolivia,BOL,1979,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,83927031.1552777
Bolivia,BOL,1978,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,61356266.2263461
Bolivia,BOL,1977,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,52148374.2550605
Bolivia,BOL,1976,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,8433959.31541664
Bolivia,BOL,1975,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,9615486.96221471
Bolivia,BOL,1974,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,59763386.3974874
Bolivia,BOL,1973,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,24265780.1564079
Bolivia,BOL,1972,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,3849827.84597665
Bolivia,BOL,1971,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2761816.0831504
Bolivia,BOL,1970,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,5557726.89963066
Bolivia,BOL,2021,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,4.65354673428505
Bolivia,BOL,2020,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.337293423922369
Bolivia,BOL,2019,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.446166772108712
Bolivia,BOL,2018,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.936684393991302
Bolivia,BOL,2017,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.84097817687095
Bolivia,BOL,2016,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.562142564600919
Bolivia,BOL,2015,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.122203757812141
Bolivia,BOL,2014,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.74276640269324
Bolivia,BOL,2013,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2.03837780394057
Bolivia,BOL,2012,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2.52247468702597
Bolivia,BOL,2011,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,3.93165013099695
Bolivia,BOL,2010,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2.52683190575289
Bolivia,BOL,2009,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.27237752171759
Bolivia,BOL,2008,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2.57408825299499
Bolivia,BOL,2007,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,3.45659421526308
Bolivia,BOL,2006,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2.82135213926443
Bolivia,BOL,2005,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.682492357856505
Bolivia,BOL,2004,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.405193677703121
Bolivia,BOL,2003,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.170793816739142
Bolivia,BOL,2002,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.224351743221767
Bolivia,BOL,2001,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0861095891151266
Bolivia,BOL,2000,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.210054371057128
Bolivia,BOL,1999,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.158807468483105
Bolivia,BOL,1998,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.139020649399788
Bolivia,BOL,1997,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.01396356861405
Bolivia,BOL,1996,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.13544625017058
Bolivia,BOL,1995,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.58785842630707
Bolivia,BOL,1994,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.31101196093214
Bolivia,BOL,1993,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.250736720434385
Bolivia,BOL,1992,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.69621066395489
Bolivia,BOL,1991,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.81546255371797
Bolivia,BOL,1990,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.68148501952089
Bolivia,BOL,1989,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2.24259833171959
Bolivia,BOL,1988,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.4370408944491
Bolivia,BOL,1987,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.195307539547046
Bolivia,BOL,1986,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.0320079961503955
Bolivia,BOL,1985,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.228344648528548
Bolivia,BOL,1984,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.432406559826511
Bolivia,BOL,1983,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.662610826245755
Bolivia,BOL,1982,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.560279120730685
Bolivia,BOL,1981,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.790260677183831
Bolivia,BOL,1980,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2.87609171739212
Bolivia,BOL,1979,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.97985783703152
Bolivia,BOL,1978,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.68361316376381
Bolivia,BOL,1977,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1.65008940834563
Bolivia,BOL,1976,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.312312877633939
Bolivia,BOL,2021,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,902657904.743525
Bolivia,BOL,2020,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,439930983.043292
Bolivia,BOL,2019,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,926278703.893107
Bolivia,BOL,2018,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1135239614.91446
Bolivia,BOL,2017,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,617048932.392679
Bolivia,BOL,2016,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,455301851.124408
Bolivia,BOL,2015,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,906516938.813618
Bolivia,BOL,2014,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2070331968.21185
Bolivia,BOL,2013,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2162595925.70027
Bolivia,BOL,2012,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1796164909.05876
Bolivia,BOL,2011,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,978707523.690897
Bolivia,BOL,2010,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,497702471.045387
Bolivia,BOL,2009,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,400397248.015892
Bolivia,BOL,2008,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,749927164.321505
Bolivia,BOL,2007,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,616514669.349242
Bolivia,BOL,2006,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,701413199.591193
Bolivia,BOL,2005,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,589426556.433873
Bolivia,BOL,2004,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,341344579.825451
Bolivia,BOL,2003,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,204155051.342733
Bolivia,BOL,2002,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,175616607.90612
Bolivia,BOL,2001,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,158756648.796823
Bolivia,BOL,2000,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,261425876.893847
Bolivia,BOL,1999,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,140397944.681472
Bolivia,BOL,1998,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,102983566.413712
Bolivia,BOL,1997,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,121044978.873136
Bolivia,BOL,1996,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,139185265.432942
Bolivia,BOL,1995,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,104563198.602421
Bolivia,BOL,1994,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,80078804.9018177
Bolivia,BOL,1993,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,81712798.6156126
Bolivia,BOL,1992,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,77434031.5998427
Bolivia,BOL,1991,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,73067052.8727605
Bolivia,BOL,1990,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,107368245.278326
Bolivia,BOL,1989,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,83870485.8299063
Bolivia,BOL,1988,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,58834720.4422011
Bolivia,BOL,1987,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,73006547.7154125
Bolivia,BOL,1986,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,45624867.1724149
Bolivia,BOL,1985,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,98178500.6850262
Bolivia,BOL,1984,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,119931171.156366
Bolivia,BOL,1983,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,105306613.808358
Bolivia,BOL,1982,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,91188644.7871582
Bolivia,BOL,1981,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,143681858.764753
Bolivia,BOL,1980,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,206854149.124991
Bolivia,BOL,1979,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,157197172.103462
Bolivia,BOL,1978,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,58083340.4886416
Bolivia,BOL,1977,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,40581497.9023048
Bolivia,BOL,1976,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,65141900.8719123
Bolivia,BOL,1975,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,60196815.7382719
Bolivia,BOL,1974,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,60182600.691046
Bolivia,BOL,1973,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,10508524.6513239
Bolivia,BOL,1972,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,5790894.88434856
Bolivia,BOL,1971,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,5996171.61498869
Bolivia,BOL,1970,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,3456574.09582632
Bolivia,BOL,2021,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.29284531429747
Bolivia,BOL,2020,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.21484398945188
Bolivia,BOL,2019,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.31226139607013
Bolivia,BOL,2018,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.88776918350293
Bolivia,BOL,2017,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.69523614326406
Bolivia,BOL,2016,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.3664426917306
Bolivia,BOL,2015,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2.84414419763062
Bolivia,BOL,2014,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,6.61485355630154
Bolivia,BOL,2013,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,7.52166261614094
Bolivia,BOL,2012,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,7.05617528245952
